CurrencyKey,DateKey,AverageRate,EndOfDayRate
3,20171213,1,000200040008,1,0007004903432399
3,20171214,1,000200040008,0,99990000999899997
3,20171215,1,0005002501250599,1,0008006405124099
3,20171216,1,0005002501250599,0,99990000999899997
3,20171217,1,00040016006403,1,00090081072966
3,20171218,1,00040016006403,0,99970008997300797
3,20171219,1,000200040008,1,000200040008
3,20171220,1,000200040008,0,999400359784129
3,20171221,1,000200040008,1,001001001001
3,20171222,1,0005002501250599,1,00040016006403
3,20171223,1,0005002501250599,1,0005002501250599
3,20171224,1,0005002501250599,1,000200040008
3,20171225,1,000200040008,1,001001001001
3,20171226,1,000200040008,0,99960015993602602
3,20171227,1,000200040008,1,00110121133247
3,20171228,1,000200040008,1,000100010001
3,20171229,1,0007004903432399,1,0013016921998601
3,20171230,1,0007004903432399,1,00040016006403
3,20171231,1,0007004903432399,1,0012014417300801
3,20180101,1,000200040008,1
3,20180102,1,000200040008,1,0012014417300801
3,20180103,1,000200040008,1
3,20180104,1,000200040008,1,0007004903432399
3,20180105,1,0007004903432399,0,99980003999200195
3,20180106,1,0007004903432399,1,0015022533800699
3,20180107,1,0007004903432399,0,99990000999899997
3,20180108,1,000200040008,1,00110121133247
3,20180109,1,000200040008,0,99970008997300797
3,20180110,1,000200040008,1,00030009002701
3,20180111,1,000200040008,0,99950024987506203
3,20180112,1,0005002501250599,1,00090081072966
3,20180113,1,0005002501250599,1
3,20180114,1,0005002501250599,1,001001001001
3,20180115,1,000200040008,0,99960015993602602
3,20180116,1,000200040008,1,001001001001
3,20180117,1,000200040008,0,99950024987506203
3,20180118,1,000200040008,1,0008006405124099
3,20180119,1,0005002501250599,0,99970008997300797
3,20180120,1,0005002501250599,1,0005002501250599
3,20180121,1,0005002501250599,0,99990000999899997
3,20180122,1,000200040008,1,001001001001
3,20180123,1,000100010001,0,99980003999200195
3,20180124,1,000200040008,1,00110121133247
3,20180125,1,000200040008,0,99990000999899997
3,20180126,1,0005002501250599,1,001001001001
3,20180127,1,0005002501250599,0,99970008997300797
3,20180128,1,0005002501250599,1,00110121133247
3,20180129,1,000200040008,0,99960015993602602
3,20180130,1,000200040008,1,00030009002701
3,20180131,1,000200040008,0,999400359784129
3,20180201,1,000200040008,1,000200040008
3,20180202,1,0008006405124099,1
3,20180203,1,0008006405124099,1,00090081072966
3,20180204,1,0008006405124099,1
3,20180205,1,0008006405124099,1,0013016921998601
3,20180206,1,000200040008,1,000200040008
3,20180207,1,000200040008,1,0008006405124099
3,20180208,1,000200040008,0,99990000999899997
3,20180209,1,0007004903432399,1,001001001001
3,20180210,1,0007004903432399,1,00030009002701
3,20180211,1,0007004903432399,1,00090081072966
3,20180212,1,000200040008,1
3,20180213,1,000200040008,1,0007004903432399
3,20180214,1,000200040008,0,99990000999899997
3,20180215,1,000200040008,1,0005002501250599
3,20180216,1,00090081072966,1,00090081072966
3,20180217,1,00090081072966,1,0012014417300801
3,20180218,1,00090081072966,1,0007004903432399
3,20180219,1,000200040008,1,000200040008
3,20180220,1,000200040008,0,99960015993602602
3,20180221,1,000200040008,1,0008006405124099
3,20180222,1,000200040008,0,99980003999200195
3,20180223,1,0007004903432399,1,0008006405124099
3,20180224,1,0007004903432399,1,00040016006403
3,20180225,1,0007004903432399,1,0007004903432399
3,20180226,1,000200040008,0,99960015993602602
3,20180227,1,000200040008,1,00030009002701
3,20180228,1,000200040008,0,99930048965724005
3,20180301,1,000200040008,1,001001001001
3,20180302,1,0007004903432399,1,0007004903432399
3,20180303,1,0007004903432399,1,0008006405124099
3,20180304,1,0007004903432399,1,00040016006403
3,20180305,1,000200040008,1,0008006405124099
3,20180306,1,000200040008,0,99980003999200195
3,20180307,1,000200040008,1,00030009002701
3,20180308,1,000200040008,0,99980003999200195
3,20180309,1,0007004903432399,1,0008006405124099
3,20180310,1,0007004903432399,1,000100010001
3,20180311,1,0007004903432399,1,0014019627478501
3,20180312,1,000200040008,1,000100010001
3,20180313,1,000200040008,1,0005002501250599
3,20180314,1,000200040008,1
3,20180315,1,1,0007004903432399
3,20180316,1,0,99990000999899997
3,20180317,1,1,000100010001
3,20180318,1,0,99960015993602602
3,20180319,1,000200040008,1,000200040008
3,20180320,1,000200040008,0,99950024987506203
3,20180321,1,000200040008,1,0008006405124099
3,20180322,1,000200040008,0,99960015993602602
3,20180323,1,00090081072966,1,0012014417300801
3,20180324,1,00090081072966,1,0005002501250599
3,20180325,1,00090081072966,1,0013016921998601
3,20180326,1,000200040008,0,99990000999899997
3,20180327,1,000200040008,1,001001001001
3,20180328,1,000200040008,0,99960015993602602
3,20180329,1,000200040008,1,0012014417300801
3,20180330,1,00090081072966,0,99990000999899997
3,20180331,1,00090081072966,1,00170289492137
3,20180401,1,00090081072966,1,00030009002701
3,20180402,1,00090081072966,1,0015022533800699
3,20180403,1,000200040008,0,999400359784129
3,20180404,1,000200040008,1,00030009002701
3,20180405,1,000200040008,0,99930048965724005
3,20180406,1,0007004903432399,1,001001001001
3,20180407,1,0007004903432399,1,00040016006403
3,20180408,1,0007004903432399,1,0013016921998601
3,20180409,1,000200040008,0,99990000999899997
3,20180410,1,000200040008,1,001001001001
3,20180411,1,000200040008,0,99950024987506203
3,20180412,1,000200040008,1,00030009002701
3,20180413,1,0007004903432399,1,0007004903432399
3,20180414,1,0007004903432399,1,0014019627478501
3,20180415,1,0007004903432399,1,0005002501250599
3,20180416,1,000200040008,1,001001001001
3,20180417,1,000200040008,0,99930048965724005
3,20180418,1,000200040008,1,000200040008
3,20180419,1,000200040008,0,99950024987506203
3,20180420,1,001001001001,1,00170289492137
3,20180421,1,001001001001,1,0005002501250599
3,20180422,1,001001001001,1,0013016921998601
3,20180423,1,001001001001,1,000100010001
3,20180424,1,00030009002701,1,0005002501250599
3,20180425,1,00030009002701,0,99990000999899997
3,20180426,1,00040016006403,1,0012014417300801
3,20180427,1,0008006405124099,1
3,20180428,1,0008006405124099,1,0015022533800699
3,20180429,1,0008006405124099,1,0005002501250599
3,20180430,1,000200040008,1,0005002501250599
3,20180501,1,000200040008,1,000200040008
3,20180502,1,000200040008,1,00090081072966
3,20180503,1,000200040008,1,000100010001
3,20180504,1,0005002501250599,1,001001001001
3,20180505,1,0005002501250599,0,99980003999200195
3,20180506,1,0005002501250599,1,0014019627478501
3,20180507,1,000200040008,0,99980003999200195
3,20180508,1,000200040008,1,0008006405124099
3,20180509,1,00040016006403,0,99960015993602602
3,20180510,1,00090081072966,1,00170289492137
3,20180511,1,00090081072966,1,0005002501250599
3,20180512,1,00090081072966,1,0018032458425199
3,20180513,1,00090081072966,1,0007004903432399
3,20180514,1,000200040008,1,0008006405124099
3,20180515,1,000200040008,1
3,20180516,1,000200040008,1,001001001001
3,20180517,1,000200040008,1
3,20180518,1,0007004903432399,1,0008006405124099
3,20180519,1,0007004903432399,0,99970008997300797
3,20180520,1,0007004903432399,1,0012014417300801
3,20180521,1,000200040008,0,99970008997300797
3,20180522,1,000200040008,1,00040016006403
3,20180523,1,00030009002701,1,000100010001
3,20180524,1,00030009002701,1,0013016921998601
3,20180525,1,00030009002701,1,00030009002701
3,20180526,1,00030009002701,1,0012014417300801
3,20180527,1,00030009002701,0,99960015993602602
3,20180528,1,00030009002701,1,001001001001
3,20180529,1,00030009002701,0,99950024987506203
3,20180530,1,00030009002701,1,0013016921998601
3,20180531,1,00040016006403,0,99960015993602602
3,20180601,1,00110121133247,1,00200400801603
3,20180602,1,00110121133247,1,0008006405124099
3,20180603,1,00110121133247,1,0013016921998601
3,20180604,1,00040016006403,1,00030009002701
3,20180605,1,00030009002701,1,0013016921998601
3,20180606,1,00030009002701,1,00030009002701
3,20180607,1,00030009002701,1,00090081072966
3,20180608,1,00110121133247,1,001001001001
3,20180609,1,00110121133247,1,0015022533800699
3,20180610,1,00110121133247,1,00040016006403
3,20180611,1,00110121133247,1,0019036168720601
3,20180612,1,00030009002701,1,000200040008
3,20180613,1,00030009002701,1,00090081072966
3,20180614,1,00170289492137,1,0015022533800699
3,20180615,1,00170289492137,1,00270730973629
3,20180616,1,00170289492137,1,001001001001
3,20180617,1,00170289492137,1,0018032458425199
3,20180618,1,00170289492137,1,0007004903432399
3,20180619,1,00030009002701,1,00090081072966
3,20180620,1,00030009002701,1,000200040008
3,20180621,1,000200040008,1,001001001001
3,20180622,1,0008006405124099,0,99990000999899997
3,20180623,1,0008006405124099,1,001001001001
3,20180624,1,0008006405124099,1,0007004903432399
3,20180625,1,000200040008,1,0005002501250599
3,20180626,1,000200040008,0,99960015993602602
3,20180627,1,000200040008,1,0007004903432399
3,20180628,1,000200040008,1
3,20180629,1,00090081072966,1,0012014417300801
3,20180630,1,00090081072966,1,0005002501250599
3,20180701,1,00090081072966,1,0013016921998601
3,20180702,1,000200040008,0,99930048965724005
3,20180703,1,000200040008,1,00040016006403
3,20180704,1,000200040008,0,99990000999899997
3,20180705,1,000200040008,1,00040016006403
3,20180706,1,0005002501250599,1,000200040008
3,20180707,1,0005002501250599,1,00110121133247
3,20180708,1,0005002501250599,1,000100010001
3,20180709,1,000200040008,1,000200040008
3,20180710,1,000200040008,0,99960015993602602
3,20180711,1,000200040008,1,001001001001
3,20180712,1,000200040008,0,99980003999200195
3,20180713,1,0005002501250599,1,00090081072966
3,20180714,1,0005002501250599,1,000100010001
3,20180715,1,0005002501250599,1,0012014417300801
3,20180716,1,000200040008,0,999400359784129
3,20180717,1,000100010001,1,00040016006403
3,20180718,1,000100010001,0,99960015993602602
3,20180719,1,000100010001,1,000200040008
3,20180720,1,0005002501250599,0,99960015993602602
3,20180721,1,0005002501250599,1,0013016921998601
3,20180722,1,0005002501250599,1,000200040008
3,20180723,1,000100010001,1,00090081072966
3,20180724,1,000100010001,0,99960015993602602
3,20180725,1,000100010001,1,0008006405124099
3,20180726,1,000100010001,0,99930048965724005
3,20180727,1,00040016006403,1,0008006405124099
3,20180728,1,00040016006403,0,99960015993602602
3,20180729,1,00040016006403,1,001001001001
3,20180730,1,000100010001,0,99960015993602602
3,20180731,1,000100010001,1,001001001001
3,20180801,1,000100010001,0,99970008997300797
3,20180802,1,000100010001,1,0007004903432399
3,20180803,1,0005002501250599,0,99980003999200195
3,20180804,1,0005002501250599,1,0015022533800699
3,20180805,1,0005002501250599,1,00030009002701
3,20180806,1,000100010001,1,0008006405124099
3,20180807,1,000100010001,0,99960015993602602
3,20180808,1,000100010001,1,0008006405124099
3,20180809,1,000100010001,0,99990000999899997
3,20180810,1,00040016006403,1,0007004903432399
3,20180811,1,00040016006403,0,99960015993602602
3,20180812,1,00040016006403,1,0005002501250599
3,20180813,1,000100010001,1
3,20180814,1,000100010001,1,000200040008
3,20180815,1,000100010001,0,99970008997300797
3,20180816,1,000100010001,1,00030009002701
3,20180817,1,00040016006403,1,000200040008
3,20180818,1,00040016006403,1,001001001001
3,20180819,1,00040016006403,1,00030009002701
3,20180820,1,000100010001,1,0008006405124099
3,20180821,1,000100010001,0,999400359784129
3,20180822,1,000100010001,1,0008006405124099
3,20180823,1,000100010001,0,99970008997300797
3,20180824,1,00040016006403,1,0012014417300801
3,20180825,1,00040016006403,0,99970008997300797
3,20180826,1,00040016006403,1,0007004903432399
3,20180827,1,000100010001,0,99960015993602602
3,20180828,1,000100010001,1,000200040008
3,20180829,1,000200040008,0,99980003999200195
3,20180830,1,000100010001,1,001001001001
3,20180831,0,999400359784129,0,99880143827407097
3,20180901,0,999400359784129,0,99950024987506203
3,20180902,0,999400359784129,0,99890120867046295
3,20180903,0,99950024987506203,1
3,20180904,1,000100010001,0,99960015993602602
3,20180905,1,00030009002701,1,00040016006403
3,20180906,1,000200040008,0,99960015993602602
3,20180907,1,001001001001,1,0013016921998601
3,20180908,1,001001001001,1,00090081072966
3,20180909,1,001001001001,1,0018032458425199
3,20180910,1,000200040008,1,000200040008
3,20180911,1,00030009002701,1,00090081072966
3,20180912,1,000200040008,0,99990000999899997
3,20180913,1,00040016006403,1,00090081072966
3,20180914,1,0015022533800699,1,0007004903432399
3,20180915,1,0015022533800699,1,00170289492137
3,20180916,1,0014019627478501,1,00090081072966
3,20180917,1,0014019627478501,1,0023053021950501
3,20180918,1,00030009002701,0,999400359784129
3,20180919,1,00040016006403,1,0007004903432399
3,20180920,1,000200040008,1
3,20180921,1,0005002501250599,1,0014019627478501
3,20180922,1,0005002501250599,0,99960015993602602
3,20180923,1,0005002501250599,1,0012014417300801
3,20180924,1,000200040008,0,999400359784129
3,20180925,1,000200040008,1,0008006405124099
3,20180926,1,001001001001,1,0007004903432399
3,20180927,1,001001001001,1,00110121133247
3,20180928,1,001001001001,1
3,20180929,1,001001001001,1,001001001001
3,20180930,1,001001001001,1
3,20181001,1,00030009002701,1,0007004903432399
3,20181002,1,000200040008,0,99950024987506203
3,20181003,1,000100010001,1,0005002501250599
3,20181004,1,000200040008,0,99960015993602602
3,20181005,1,0007004903432399,1,00090081072966
3,20181006,1,0007004903432399,1,00040016006403
3,20181007,1,0007004903432399,1,001001001001
3,20181008,1,00030009002701,0,99960015993602602
3,20181009,1,000200040008,1,0007004903432399
3,20181010,1,000200040008,1,000100010001
3,20181011,1,00030009002701,1,0012014417300801
3,20181012,1,0007004903432399,1,00040016006403
3,20181013,1,0007004903432399,1,0014019627478501
3,20181014,1,0007004903432399,1,000100010001
3,20181015,1,00030009002701,1,0008006405124099
3,20181016,1,00030009002701,1
3,20181017,1,00030009002701,1,0013016921998601
3,20181018,1,00030009002701,0,99960015993602602
3,20181019,1,00090081072966,1,001001001001
3,20181020,1,00090081072966,0,99990000999899997
3,20181021,1,00090081072966,1,00110121133247
3,20181022,1,000200040008,0,99980003999200195
3,20181023,1,000200040008,1,00040016006403
3,20181024,1,000200040008,1
3,20181025,1,000200040008,1,0005002501250599
3,20181026,1,001001001001,1
3,20181027,1,001001001001,1,001001001001
3,20181028,1,001001001001,1,0007004903432399
3,20181029,1,00030009002701,1,001001001001
3,20181030,1,000200040008,1,000200040008
3,20181031,1,000200040008,1,001001001001
3,20181101,1,000200040008,1,000100010001
3,20181102,1,0005002501250599,1,0007004903432399
3,20181103,1,0005002501250599,0,99980003999200195
3,20181104,1,0005002501250599,1,0013016921998601
3,20181105,1,000100010001,1
3,20181106,1,000100010001,1,000200040008
3,20181107,1,000100010001,0,99990000999899997
3,20181108,1,0005002501250599,1,001001001001
3,20181109,1,0005002501250599,0,99990000999899997
3,20181110,1,0005002501250599,1,0015022533800699
3,20181111,1,0005002501250599,1,000100010001
3,20181112,1,000100010001,1,0005002501250599
3,20181113,1,000100010001,0,99960015993602602
3,20181114,1,1,00090081072966
3,20181115,1,0,99970008997300797
3,20181116,1,0005002501250599,1,00090081072966
3,20181117,1,0005002501250599,0,99970008997300797
3,20181118,1,0005002501250599,1,0014019627478501
3,20181119,1,000200040008,1,000100010001
3,20181120,1,000100010001,1,000200040008
3,20181121,1,000100010001,0,99960015993602602
3,20181122,1,000100010001,1,00030009002701
3,20181123,1,00030009002701,1,00030009002701
3,20181124,1,00030009002701,1,0005002501250599
3,20181125,1,00030009002701,0,99950024987506203
3,20181126,1,000100010001,1,001001001001
3,20181127,1,000100010001,0,99980003999200195
3,20181128,1,000100010001,1,0008006405124099
3,20181129,1,000100010001,0,99960015993602602
3,20181130,1,0005002501250599,1,0008006405124099
3,20181201,1,0005002501250599,0,99980003999200195
3,20181202,1,0005002501250599,1,00090081072966
3,20181203,1,0005002501250599,0,99980003999200195
3,20181204,1,000100010001,1,00090081072966
3,20181205,1,000200040008,0,999400359784129
3,20181206,1,000200040008,1,00030009002701
3,20181207,1,0005002501250599,1,0005002501250599
3,20181208,1,0005002501250599,1,0012014417300801
3,20181209,1,0005002501250599,0,99980003999200195
3,20181210,1,000100010001,1,000100010001
3,20181211,1,000100010001,0,99960015993602602
3,20181212,1,000100010001,1,001001001001
3,20181213,1,000100010001,0,99930048965724005
3,20181214,1,00040016006403,1,001001001001
3,20181215,1,00040016006403,0,99960015993602602
3,20181216,1,00040016006403,1,0008006405124099
3,20181217,1,000200040008,0,99950024987506203
3,20181218,1,00030009002701,1,0013016921998601
3,20181219,1,000100010001,0,99960015993602602
3,20181220,1,000200040008,1,00110121133247
3,20181221,1,00040016006403,0,99960015993602602
3,20181222,1,00040016006403,1,0005002501250599
3,20181223,1,00040016006403,0,99960015993602602
3,20181224,1,00040016006403,1,0007004903432399
3,20181225,1,000200040008,1,000200040008
3,20181226,1,00030009002701,1,0005002501250599
3,20181227,1,0005002501250599,0,99990000999899997
3,20181228,1,001001001001,1,0015022533800699
3,20181229,1,001001001001,1,000200040008
3,20181230,1,001001001001,1,0015022533800699
3,20181231,1,00030009002701,1,000100010001
3,20190101,1,00030009002701,1,0008006405124099
3,20190102,1,00090081072966,1,000200040008
3,20190103,1,00040016006403,1,0013016921998601
3,20190104,1,0012014417300801,1,0007004903432399
3,20190105,1,0012014417300801,1,00170289492137
3,20190106,1,0012014417300801,1,000200040008
3,20190107,1,00040016006403,1,00090081072966
3,20190108,1,00040016006403,0,99990000999899997
3,20190109,1,00040016006403,1,001001001001
3,20190110,1,0007004903432399,0,99990000999899997
3,20190111,1,0015022533800699,1,00170289492137
3,20190112,1,0015022533800699,1,001001001001
3,20190113,1,0015022533800699,1,00170289492137
3,20190114,1,00030009002701,0,999400359784129
3,20190115,1,00040016006403,1,00090081072966
3,20190116,1,0007004903432399,1
3,20190117,1,000200040008,1,000200040008
3,20190118,1,0012014417300801,1,0012014417300801
3,20190119,1,0012014417300801,1,00200400801603
3,20190120,1,0012014417300801,1,0007004903432399
3,20190121,1,0005002501250599,1,0012014417300801
3,20190122,1,0005002501250599,1
3,20190123,1,00030009002701,1,0008006405124099
3,20190124,1,00030009002701,1,000200040008
3,20190125,1,00110121133247,1,0015022533800699
3,20190126,1,00110121133247,1,0008006405124099
3,20190127,1,00110121133247,1,0019036168720601
3,20190128,1,00040016006403,0,99980003999200195
3,20190129,1,00030009002701,1,0013016921998601
3,20190130,1,000200040008,0,99990000999899997
3,20190131,1,00030009002701,1,001001001001
3,20190201,1,0015022533800699,1,0014019627478501
3,20190202,1,0015022533800699,1,00210441928049
3,20190203,1,0015022533800699,1,0007004903432399
3,20190204,1,0015022533800699,1,00220485067148
3,20190205,1,00090081072966,1,00090081072966
3,20190206,1,00030009002701,1,00040016006403
3,20190207,1,00030009002701,1,000200040008
3,20190208,1,001001001001,1,0015022533800699
3,20190209,1,001001001001,1,00090081072966
3,20190210,1,001001001001,1,0012014417300801
3,20190211,1,000200040008,0,99980003999200195
3,20190212,1,000100010001,1,00040016006403
3,20190213,1,000100010001,0,99960015993602602
3,20190214,1,000100010001,1,001001001001
3,20190215,1,00200400801603,1,0015022533800699
3,20190216,1,00200400801603,1,00300902708124
3,20190217,1,00200400801603,1,00170289492137
3,20190218,1,00040016006403,1,00090081072966
3,20190219,1,00030009002701,0,99960015993602602
3,20190220,1,00030009002701,1,0012014417300801
3,20190221,1,00040016006403,1,000100010001
3,20190222,1,00110121133247,1,00170289492137
3,20190223,1,00110121133247,1,000200040008
3,20190224,1,00110121133247,1,00170289492137
3,20190225,1,000200040008,1
3,20190226,1,000200040008,1,00090081072966
3,20190227,1,000200040008,1,000100010001
3,20190228,1,0005002501250599,1,0014019627478501
3,20190301,1,0015022533800699,1,0005002501250599
3,20190302,1,0015022533800699,1,0018032458425199
3,20190303,1,0015022533800699,1,001001001001
3,20190304,1,0015022533800699,1,0015022533800699
3,20190305,1,00040016006403,1,00030009002701
3,20190306,1,00040016006403,1,001001001001
3,20190307,1,00040016006403,0,99980003999200195
3,20190308,1,00040016006403,1,0012014417300801
3,20190309,1,00040016006403,0,99990000999899997
3,20190310,1,00040016006403,1,0012014417300801
3,20190311,1,00040016006403,0,99950024987506203
3,20190312,1,00040016006403,1,0012014417300801
3,20190313,1,00040016006403,1,00040016006403
3,20190314,1,00040016006403,1,00090081072966
3,20190315,1,00040016006403,0,99980003999200195
3,20190316,1,00040016006403,1,0013016921998601
3,20190317,1,00040016006403,1,000200040008
3,20190318,1,00040016006403,1,0008006405124099
3,20190319,1,00040016006403,1,000100010001
3,20190320,1,00040016006403,1,0007004903432399
3,20190321,1,00040016006403,0,99990000999899997
3,20190322,1,00040016006403,1,0012014417300801
3,20190323,1,00040016006403,1,00040016006403
3,20190324,1,00040016006403,1,0008006405124099
3,20190325,1,00040016006403,1,000100010001
3,20190326,1,00040016006403,1,0007004903432399
3,20190327,1,00040016006403,1,00030009002701
3,20190328,1,00040016006403,1,0005002501250599
3,20190329,1,00040016006403,0,99990000999899997
