SalesOrderNumber;SalesOrderLineNumber;ResellerKey;ProductKey;OrderDateKey;DueDateKey;ShipDateKey;EmployeeKey;PromotionKey;CurrencyKey;SalesTerritoryKey;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmount;FreightAmount;CarrierTrackingNumber;CustomerPONumber;RevisionNumber
SO43668;15;514;264;20170710;20170720;20170717;288;1;19;6;3;183,94;551,81;0;0,00;181,49;544,46;551,81;44,15;13,80;365D-4C9A-BE;PO14732180295;1
SO43668;16;514;330;20170710;20170720;20170717;288;1;19;6;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;365D-4C9A-BE;PO14732180295;1
SO43668;17;514;334;20170710;20170720;20170717;288;1;19;6;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;365D-4C9A-BE;PO14732180295;1
SO43668;18;514;262;20170710;20170720;20170717;288;1;19;6;2;183,94;367,88;0;0,00;181,49;362,97;367,88;29,43;9,20;365D-4C9A-BE;PO14732180295;1
SO43668;19;514;235;20170710;20170720;20170717;288;1;19;6;1;28,84;28,84;0;0,00;31,72;31,72;28,84;2,31;0,72;365D-4C9A-BE;PO14732180295;1
SO43668;20;514;338;20170710;20170720;20170717;288;1;19;6;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;365D-4C9A-BE;PO14732180295;1
SO43668;21;514;275;20170710;20170720;20170717;288;1;19;6;4;356,90;1 427,59;0;0,00;352,14;1 408,56;1 427,59;114,21;35,69;365D-4C9A-BE;PO14732180295;1
SO43668;22;514;319;20170710;20170720;20170717;288;1;19;6;6;874,79;5 248,76;0;0,00;884,71;5 308,25;5 248,76;419,90;131,22;365D-4C9A-BE;PO14732180295;1
SO43668;23;514;326;20170710;20170720;20170717;288;1;19;6;4;419,46;1 677,84;0;0,00;413,15;1 652,59;1 677,84;134,23;41,95;365D-4C9A-BE;PO14732180295;1
SO43668;24;514;285;20170710;20170720;20170717;288;1;19;6;3;178,58;535,74;0;0,00;176,20;528,60;535,74;42,86;13,39;365D-4C9A-BE;PO14732180295;1
SO43668;25;514;229;20170710;20170720;20170717;288;1;19;6;4;28,84;115,36;0;0,00;31,72;126,90;115,36;9,23;2,88;365D-4C9A-BE;PO14732180295;1
SO43668;26;514;253;20170710;20170720;20170717;288;1;19;6;3;178,58;535,74;0;0,00;176,20;528,60;535,74;42,86;13,39;365D-4C9A-BE;PO14732180295;1
SO43668;27;514;215;20170710;20170720;20170717;288;1;19;6;1;20,19;20,19;0;0,00;12,03;12,03;20,19;1,61;0,50;365D-4C9A-BE;PO14732180295;1
SO43668;28;514;276;20170710;20170720;20170717;288;1;19;6;3;356,90;1 070,69;0;0,00;352,14;1 056,42;1 070,69;85,66;26,77;365D-4C9A-BE;PO14732180295;1
SO43668;29;514;328;20170710;20170720;20170717;288;1;19;6;3;419,46;1 258,38;0;0,00;413,15;1 239,44;1 258,38;100,67;31,46;365D-4C9A-BE;PO14732180295;1
SO43669;1;578;304;20170710;20170720;20170717;289;1;100;1;1;714,70;714,70;0;0,00;617,03;617,03;714,70;57,18;17,87;B65C-4867-86;PO14123169936;1
SO43670;1;504;219;20170712;20170722;20170719;281;1;100;3;1;5,70;5,70;0;0,00;3,40;3,40;5,70;0,46;0,14;F101-4649-85;PO14384116310;1
SO43670;2;504;218;20170712;20170722;20170719;281;1;100;3;2;5,70;11,40;0;0,00;3,40;6,79;11,40;0,91;0,29;F101-4649-85;PO14384116310;1
SO43670;3;504;346;20170712;20170722;20170719;281;1;100;3;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;F101-4649-85;PO14384116310;1
SO43670;4;504;349;20170712;20170722;20170719;281;1;100;3;1;2 024,99;2 024,99;0;0,00;1 898,09;1 898,09;2 024,99;162,00;50,62;F101-4649-85;PO14384116310;1
SO43671;1;200;314;20170715;20170725;20170722;289;1;100;1;1;2 146,96;2 146,96;0;0,00;2 171,29;2 171,29;2 146,96;171,76;53,67;DFD9-41B7-94;PO13978119376;1
SO43671;2;200;229;20170715;20170725;20170722;289;1;100;1;2;28,84;57,68;0;0,00;31,72;63,45;57,68;4,61;1,44;DFD9-41B7-94;PO13978119376;1
SO43671;3;200;317;20170715;20170725;20170722;289;1;100;1;1;874,79;874,79;0;0,00;884,71;884,71;874,79;69,98;21,87;DFD9-41B7-94;PO13978119376;1
SO43671;4;200;338;20170715;20170725;20170722;289;1;100;1;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;DFD9-41B7-94;PO13978119376;1
SO43671;5;200;275;20170715;20170725;20170722;289;1;100;1;2;356,90;713,80;0;0,00;352,14;704,28;713,80;57,10;17,84;DFD9-41B7-94;PO13978119376;1
SO43671;6;200;328;20170715;20170725;20170722;289;1;100;1;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;DFD9-41B7-94;PO13978119376;1
SO43671;7;200;316;20170715;20170725;20170722;289;1;100;1;2;874,79;1 749,59;0;0,00;884,71;1 769,42;1 749,59;139,97;43,74;DFD9-41B7-94;PO13978119376;1
SO43671;8;200;330;20170715;20170725;20170722;289;1;100;1;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;DFD9-41B7-94;PO13978119376;1
SO43671;9;200;235;20170715;20170725;20170722;289;1;100;1;1;28,84;28,84;0;0,00;31,72;31,72;28,84;2,31;0,72;DFD9-41B7-94;PO13978119376;1
SO43671;10;200;220;20170715;20170725;20170722;289;1;100;1;1;20,19;20,19;0;0,00;12,03;12,03;20,19;1,61;0,50;DFD9-41B7-94;PO13978119376;1
SO43671;11;200;215;20170715;20170725;20170722;289;1;100;1;1;20,19;20,19;0;0,00;12,03;12,03;20,19;1,61;0,50;DFD9-41B7-94;PO13978119376;1
SO43672;1;119;218;20170716;20170726;20170723;288;1;19;6;6;5,70;34,20;0;0,00;3,40;20,38;34,20;2,74;0,86;F4B5-48D0-BA;PO13862153537;1
SO43672;2;119;349;20170716;20170726;20170723;288;1;19;6;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;F4B5-48D0-BA;PO13862153537;1
SO43672;3;119;347;20170716;20170726;20170723;288;1;19;6;1;2 039,99;2 039,99;0;0,00;1 912,15;1 912,15;2 039,99;163,20;51,00;F4B5-48D0-BA;PO13862153537;1
SO43673;1;618;315;20170716;20170726;20170723;281;1;100;2;1;874,79;874,79;0;0,00;884,71;884,71;874,79;69,98;21,87;260F-4DCF-A1;PO13775141242;1
SO43673;2;618;232;20170716;20170726;20170723;281;1;100;2;3;28,84;86,52;0;0,00;31,72;95,17;86,52;6,92;2,16;260F-4DCF-A1;PO13775141242;1
SO43673;3;618;270;20170716;20170726;20170723;281;1;100;2;1;183,94;183,94;0;0,00;181,49;181,49;183,94;14,72;4,60;260F-4DCF-A1;PO13775141242;1
SO43673;4;618;324;20170716;20170726;20170723;281;1;100;2;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;260F-4DCF-A1;PO13775141242;1
SO43673;5;618;326;20170716;20170726;20170723;281;1;100;2;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;260F-4DCF-A1;PO13775141242;1
SO43673;6;618;285;20170716;20170726;20170723;281;1;100;2;2;178,58;357,16;0;0,00;176,20;352,40;357,16;28,57;8,93;260F-4DCF-A1;PO13775141242;1
SO43673;7;618;342;20170716;20170726;20170723;281;1;100;2;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;260F-4DCF-A1;PO13775141242;1
SO43673;8;618;223;20170716;20170726;20170723;281;1;100;2;1;5,19;5,19;0;0,00;5,71;5,71;5,19;0,41;0,13;260F-4DCF-A1;PO13775141242;1
SO43673;9;618;215;20170716;20170726;20170723;281;1;100;2;2;20,19;40,37;0;0,00;12,03;24,06;40,37;3,23;1,01;260F-4DCF-A1;PO13775141242;1
SO43673;10;618;220;20170716;20170726;20170723;281;1;100;2;1;20,19;20,19;0;0,00;12,03;12,03;20,19;1,61;0,50;260F-4DCF-A1;PO13775141242;1
SO43673;11;618;212;20170716;20170726;20170723;281;1;100;2;4;20,19;80,75;0;0,00;12,03;48,11;80,75;6,46;2,02;260F-4DCF-A1;PO13775141242;1
SO43674;1;83;319;20170717;20170727;20170724;288;1;19;6;3;874,79;2 624,38;0;0,00;884,71;2 654,12;2 624,38;209,95;65,61;4C12-4FF9-80;PO12760141756;1
SO43675;1;670;324;20170717;20170727;20170724;283;1;100;3;4;419,46;1 677,84;0;0,00;413,15;1 652,59;1 677,84;134,23;41,95;5069-4470-BE;PO12412186464;1
SO43675;2;670;220;20170717;20170727;20170724;283;1;100;3;5;20,19;100,93;0;0,00;12,03;60,14;100,93;8,07;2,52;5069-4470-BE;PO12412186464;1
SO43675;3;670;285;20170717;20170727;20170724;283;1;100;3;2;178,58;357,16;0;0,00;176,20;352,40;357,16;28,57;8,93;5069-4470-BE;PO12412186464;1
SO43675;4;670;215;20170717;20170727;20170724;283;1;100;3;1;20,19;20,19;0;0,00;12,03;12,03;20,19;1,61;0,50;5069-4470-BE;PO12412186464;1
SO43675;5;670;326;20170717;20170727;20170724;283;1;100;3;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;5069-4470-BE;PO12412186464;1
SO43675;6;670;319;20170717;20170727;20170724;283;1;100;3;2;874,79;1 749,59;0;0,00;884,71;1 769,42;1 749,59;139,97;43,74;5069-4470-BE;PO12412186464;1
SO43675;7;670;223;20170717;20170727;20170724;283;1;100;3;2;5,19;10,37;0;0,00;5,71;11,41;10,37;0,83;0,26;5069-4470-BE;PO12412186464;1
SO43675;8;670;315;20170717;20170727;20170724;283;1;100;3;1;874,79;874,79;0;0,00;884,71;884,71;874,79;69,98;21,87;5069-4470-BE;PO12412186464;1
SO43675;9;670;232;20170717;20170727;20170724;283;1;100;3;3;28,84;86,52;0;0,00;31,72;95,17;86,52;6,92;2,16;5069-4470-BE;PO12412186464;1
SO43676;1;17;349;20170717;20170727;20170724;281;1;100;5;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;11BA-4D19-B7;PO11861165059;1
SO43676;2;17;351;20170717;20170727;20170724;281;1;100;5;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;11BA-4D19-B7;PO11861165059;1
