ProductKey,DateKey,UnitCost,UnitsIn,UnitsOut,UnitsBalance
364,20190711,527.49,0,0,86
364,20190712,527.65,0,0,86
364,20190713,528.12,0,0,86
364,20190714,528.44,0,0,86
364,20190715,527.7,0,0,86
364,20190716,530.34,0,0,86
364,20190717,530.76,0,0,86
364,20190718,533.31,0,0,86
364,20190719,530.7,0,0,86
364,20190720,530.75,0,0,86
364,20190721,531.6,0,0,86
364,20190722,531.39,0,0,86
364,20190723,532.77,0,0,86
364,20190724,535.43,0,0,86
364,20190725,533.45,0,0,86
364,20190726,535.16,0,0,86
364,20190727,533.07,0,0,86
364,20190728,531.36,0,0,86
364,20190729,530.62,0,0,86
364,20190730,528.87,0,0,86
364,20190731,529.24,0,0,86
364,20190801,528.13,0,0,86
364,20190802,527.86,0,0,86
364,20190803,526.7,0,0,86
364,20190804,528.81,0,0,86
364,20190805,529.71,0,0,86
364,20190806,528.28,0,0,86
364,20190807,525.74,0,0,86
364,20190808,524.38,0,0,86
364,20190809,521.96,0,0,86
364,20190810,524.57,0,0,86
364,20190811,525.2,0,0,86
364,20190812,527.04,0,0,86
364,20190813,527.94,0,0,86
364,20190814,528.31,0,0,86
364,20190815,525.72,0,0,86
364,20190816,528.29,0,0,86
364,20190817,530.83,0,0,86
364,20190818,533.01,0,0,86
364,20190819,535.67,0,0,86
364,20190820,535.67,0,0,86
364,20190821,538.19,0,0,86
364,20190822,536.09,0,0,86
364,20190823,534.7,0,0,86
364,20190824,534.8,0,0,86
364,20190825,534.0,0,86,
364,20190826,534.48,0,0,86
364,20190827,534.16,0,0,86
364,20190828,533.36,0,0,86
364,20190829,531.07,0,0,86
364,20190830,528.84,0,0,86
364,20190831,527.3,0,0,86
364,20190901,526.46,0,0,86
364,20190902,528.83,0,0,86
364,20190903,530.52,0,0,86
364,20190904,532.85,0,0,86
364,20190905,533.6,0,0,86
364,20190906,533.39,0,0,86
364,20190907,533.87,0,0,86
364,20190908,535.2,0,0,86
364,20190909,536.91,0,0,86
364,20190910,535.84,0,0,86
364,20190911,538.41,0,0,86
364,20190912,541.1,0,0,86
364,20190913,540.35,0,0,86
364,20190914,537.91,0,0,86
364,20190915,539.26,0,0,86
364,20190916,536.62,0,0,86
364,20190917,534.79,0,0,86
364,20190918,533.83,0,0,86
364,20190919,536.02,0,0,86
364,20190920,537.63,0,0,86
364,20190921,535.1,0,0,86
364,20190922,533.55,0,0,86
364,20190923,535.15,0,0,86
364,20190924,534.77,0,0,86
364,20190925,536.97,0,0,86
364,20190926,535.03,0,0,86
364,20190927,536.53,0,0,86
364,20190928,537.5,0,0,86
364,20190929,535.08,0,0,86
364,20190930,536.04,0,0,86
364,20191001,533.42,0,0,86
364,20191002,531.07,0,0,86
364,20191003,530.91,0,0,86
364,20191004,528.41,0,0,86
364,20191005,528.84,0,0,86
364,20191006,528.2,0,0,86
364,20191007,528.15,0,0,86
364,20191008,527.83,0,0,86
364,20191009,526.99,0,0,86
364,20191010,526.88,0,0,86
364,20191011,529.41,0,0,86
364,20191012,527.93,0,0,86
364,20191013,528.03,0,0,86
364,20191014,525.71,0,0,86
364,20191015,525.87,0,0,86
364,20191016,527.13,0,0,86
364,20191017,528.13,0,0,86
364,20191018,529.72,0,0,86
364,20191019,530.99,0,0,86
364,20191020,530.67,0,0,86
364,20191021,532.95,0,0,86
364,20191022,531.14,0,0,86
364,20191023,532.15,0,0,86
364,20191024,533.64,0,0,86
364,20191025,535.13,0,0,86
364,20191026,533.74,0,0,86
364,20191027,533.85,0,0,86
364,20191028,531.87,0,0,86
364,20191029,529.64,0,0,86
364,20191030,528.95,0,0,86
364,20191031,526.36,0,0,86
364,20191101,526.46,0,0,86
364,20191102,524.04,0,0,86
364,20191103,526.45,0,0,86
364,20191104,527.98,0,0,86
364,20191105,526.08,0,0,86
364,20191106,528.71,0,0,86
364,20191107,529.98,0,0,86
364,20191108,527.91,0,0,86
364,20191109,528.33,0,0,86
364,20191110,530.71,0,0,86
364,20191111,532.83,0,0,86
364,20191112,532.35,0,0,86
364,20191113,534.38,0,0,86
364,20191114,534.22,0,0,86
364,20191115,534.27,0,0,86
364,20191116,534.11,0,0,86
364,20191117,533.1,0,0,86
364,20191118,535.01,0,0,86
364,20191119,535.34,0,0,86
364,20191120,537.96,0,0,86
364,20191121,540.59,0,0,86
364,20191122,540.65,0,0,86
364,20191123,539.03,0,0,86
364,20191124,537.09,0,0,86
364,20191125,535.8,0,0,86
364,20191126,536.6,0,0,86
364,20191127,534.72,0,0,86
364,20191128,537.34,0,0,86
364,20191129,537.99,0,0,86
364,20191130,540.62,0,0,86
364,20191201,538.89,0,0,86
364,20191202,537.55,0,0,86
364,20191203,536.15,0,0,86
364,20191204,535.08,0,0,86
364,20191205,533.26,0,0,86
364,20191206,535.23,0,0,86
364,20191207,537.69,0,0,86
364,20191208,540.0,0,86,
364,20191209,538.49,0,0,86
364,20191210,536.34,0,0,86
364,20191211,534.89,0,0,86
364,20191212,536.66,0,0,86
364,20191213,538.86,0,0,86
364,20191214,538.96,0,0,86
364,20191215,540.58,0,0,86
364,20191216,539.88,0,0,86
364,20191217,539.72,0,0,86
364,20191218,541.93,0,0,86
364,20191219,543.5,0,0,86
364,20191220,542.25,0,0,86
364,20191221,539.65,0,0,86
364,20191222,541.0,0,86,
364,20191223,539.54,0,0,86
364,20191224,539.86,0,0,86
364,20191225,540.08,0,0,86
364,20191226,538.56,0,0,86
364,20191227,537.81,0,0,86
364,20191228,540.34,0,0,86
364,20191229,540.45,0,0,86
364,20191230,540.45,0,0,86
364,20191231,540.34,0,0,86
364,20200101,538.23,0,0,86
364,20200102,535.86,0,0,86
364,20200103,537.04,0,0,86
364,20200104,539.67,0,0,86
364,20200105,539.29,0,0,86
364,20200106,538.81,0,0,86
364,20200107,536.49,0,0,86
364,20200108,537.03,0,0,86
364,20200109,536.01,0,0,86
364,20200110,537.03,0,0,86
364,20200111,538.21,0,0,86
364,20200112,539.18,0,0,86
364,20200113,540.36,0,0,86
364,20200114,542.79,0,0,86
364,20200115,543.45,0,0,86
364,20200116,545.84,0,0,86
364,20200117,544.15,0,0,86
364,20200118,544.42,0,0,86
364,20200119,542.68,0,0,86
364,20200120,543.27,0,0,86
364,20200121,544.36,0,0,86
364,20200122,545.45,0,0,86
364,20200123,547.85,0,0,86
364,20200124,546.86,0,0,86
364,20200125,545.49,0,0,86
364,20200126,545.88,0,0,86
364,20200127,546.86,0,0,86
364,20200128,546.2,0,0,86
364,20200129,546.04,0,0,86
364,20200130,547.13,0,0,86
364,20200131,547.08,0,0,86
364,20200201,548.06,0,0,86
364,20200202,549.81,0,0,86
364,20200203,549.54,0,0,86
364,20200204,551.63,0,0,86
364,20200205,550.08,0,0,86
364,20200206,548.54,0,0,86
364,20200207,547.12,0,0,86
364,20200208,544.93,0,0,86
364,20200209,543.08,0,0,86
364,20200210,541.12,0,0,86
364,20200211,542.42,0,0,86
364,20200212,543.77,0,0,86
364,20200213,542.47,0,0,86
364,20200214,542.36,0,0,86
364,20200215,542.85,0,0,86
364,20200216,543.56,0,0,86
364,20200217,542.31,0,0,86
364,20200218,544.04,0,0,86
364,20200219,545.89,0,0,86
364,20200220,548.4,0,0,86
364,20200221,546.43,0,0,86
364,20200222,548.72,0,0,86
364,20200223,546.03,0,0,86
364,20200224,544.78,0,0,86
364,20200225,546.68,0,0,86
364,20200226,549.03,0,0,86
364,20200227,548.71,0,0,86
364,20200228,548.82,0,0,86
364,20200229,550.02,0,0,86
364,20200301,549.91,0,0,86
364,20200302,551.01,0,0,86
364,20200303,548.53,0,0,86
364,20200304,546.23,0,0,86
364,20200305,547.54,0,0,86
364,20200306,546.01,0,0,86
364,20200307,544.26,0,0,86
364,20200308,544.7,0,0,86
364,20200309,544.48,0,0,86
364,20200310,543.61,0,0,86
364,20200311,544.64,0,0,86
364,20200312,545.18,0,0,86
364,20200313,543.71,0,0,86
364,20200314,541.97,0,0,86
364,20200315,543.43,0,0,86
364,20200316,541.21,0,0,86
364,20200317,539.64,0,0,86
364,20200318,540.88,0,0,86
364,20200319,541.26,0,0,86
364,20200320,539.69,0,0,86
364,20200321,540.55,0,0,86
364,20200322,540.98,0,0,86
364,20200323,542.61,0,0,86
364,20200324,543.91,0,0,86
364,20200325,542.82,0,0,86
364,20200326,542.06,0,0,86
364,20200327,541.25,0,0,86
364,20200328,543.2,0,0,86
364,20200329,541.89,0,0,86
364,20200330,539.78,0,0,86
364,20200331,537.4,0,0,86
364,20200401,538.75,0,0,86
364,20200402,539.45,0,0,86
364,20200403,538.96,0,0,86
364,20200404,539.88,0,0,86
364,20200405,539.28,0,0,86
364,20200406,541.55,0,0,86
364,20200407,542.09,0,0,86
364,20200408,542.47,0,0,86
364,20200409,544.97,0,0,86
364,20200410,547.53,0,0,86
364,20200411,548.79,0,0,86
364,20200412,550.54,0,0,86
364,20200413,550.32,0,0,86
364,20200414,549.72,0,0,86
364,20200415,547.08,0,0,86
364,20200416,545.49,0,0,86
364,20200417,547.78,0,0,86
364,20200418,547.45,0,0,86
364,20200419,545.98,0,0,86
364,20200420,548.38,0,0,86
364,20200421,546.35,0,0,86
364,20200422,544.55,0,0,86
364,20200423,543.51,0,0,86
364,20200424,545.03,0,0,86
364,20200425,546.02,0,0,86
364,20200426,543.89,0,0,86
364,20200427,543.02,0,0,86
364,20200428,542.64,0,0,86
364,20200429,541.71,0,0,86
364,20200430,539.71,0,0,86
364,20200501,537.33,0,0,86
364,20200502,535.08,0,0,86
364,20200503,533.69,0,0,86
364,20200504,535.34,0,0,86
364,20200505,535.18,0,0,86
364,20200506,537.64,0,0,86
364,20200507,537.75,0,0,86
364,20200508,538.39,0,0,86
364,20200509,537.91,0,0,86
364,20200510,538.61,0,0,86
364,20200511,536.29,0,0,86
364,20200512,536.35,0,0,86
364,20200513,533.99,0,0,86
364,20200514,532.6,0,0,86
364,20200515,531.59,0,0,86
364,20200516,531.8,0,0,86
364,20200517,533.08,0,0,86
364,20200518,532.44,0,0,86
364,20200519,533.02,0,0,86
364,20200520,535.05,0,0,86
364,20200521,535.58,0,0,86
364,20200522,533.65,0,0,86
364,20200523,533.87,0,0,86
364,20200524,535.47,0,0,86
364,20200525,536.86,0,0,86
364,20200526,537.72,0,0,86
364,20200527,537.24,0,0,86
364,20200528,534.82,0,0,86
364,20200529,534.82,0,0,86
364,20200530,536.9,0,0,86
364,20200531,539.32,0,0,86
364,20200601,538.08,0,0,86
364,20200602,537.33,0,0,86
364,20200603,539.85,0,0,86
364,20200604,541.58,0,0,86
364,20200605,539.03,0,0,86
364,20200606,539.95,0,0,86
364,20200607,539.36,0,0,86
364,20200608,541.46,0,0,86
364,20200609,542.92,0,0,86
364,20200610,544.93,0,0,86
364,20200611,547.38,0,0,86
364,20200612,545.52,0,0,86
364,20200613,547.98,0,0,86
364,20200614,548.96,0,0,86
364,20200615,550.5,0,0,86
365,20170701,401.87,0,0,88
365,20170702,403.44,0,0,88
365,20170703,402.47,0,0,88
365,20170704,402.15,0,0,88
365,20170705,403.6,0,0,88
365,20170706,402.91,0,0,88
365,20170707,403.68,0,0,88
365,20170708,404.65,0,0,88
365,20170709,402.79,0,0,88
365,20170710,401.78,0,0,88
365,20170711,403.06,0,0,88
365,20170712,403.71,0,0,88
365,20170713,402.46,0,0,88
365,20170714,402.66,0,0,88
365,20170715,403.83,0,0,88
365,20170716,405.36,0,0,88
365,20170717,404.96,0,0,88
365,20170718,404.27,0,0,88
365,20170719,403.34,0,0,88
365,20170720,403.01,0,0,88
365,20170721,404.59,0,0,88
365,20170722,402.73,0,0,88
365,20170723,402.44,0,0,88
365,20170724,403.69,0,0,88
365,20170725,404.54,0,0,88
365,20170726,405.02,0,0,88
365,20170727,405.83,0,0,88
365,20170728,407.7,0,0,88
365,20170729,407.13,0,0,88
365,20170730,407.21,0,0,88
365,20170731,408.47,0,0,88
365,20170801,407.98,0,0,88
365,20170802,409.25,0,0,88
365,20170803,408.43,0,0,88
365,20170804,409.57,0,0,88
365,20170805,411.13,0,0,88
365,20170806,412.49,0,0,88
365,20170807,412.69,0,0,88
365,20170808,413.27,0,0,88
365,20170809,415.21,0,0,88
365,20170810,415.34,0,0,88
365,20170811,414.26,0,0,88
365,20170812,412.81,0,0,88
365,20170813,412.02,0,0,88
365,20170814,413.84,0,0,88
365,20170815,413.09,0,0,88
365,20170816,413.63,0,0,88
365,20170817,412.55,0,0,88
365,20170818,414.12,0,0,88
365,20170819,413.79,0,0,88
365,20170820,414.37,0,0,88
365,20170821,416.28,0,0,88
365,20170822,414.61,0,0,88
365,20170823,416.43,0,0,88
365,20170824,418.35,0,0,88
365,20170825,420.07,0,0,88
365,20170826,420.44,0,0,88
365,20170827,421.58,0,0,88
365,20170828,423.18,0,0,88
365,20170829,421.45,0,0,88
365,20170830,421.78,0,0,88
365,20170831,421.45,0,0,88
365,20170901,423.34,0,0,88
365,20170902,423.55,0,0,88
365,20170903,424.4,0,0,88
365,20170904,425.84,0,0,88
365,20170905,427.04,0,0,88
365,20170906,426.48,0,0,88
365,20170907,427.8,0,0,88
365,20170908,426.9,0,0,88
365,20170909,428.19,0,0,88
365,20170910,429.6,0,0,88
365,20170911,427.58,0,0,88
365,20170912,426.55,0,0,88
365,20170913,424.55,0,0,88
365,20170914,422.81,0,0,88
365,20170915,423.74,0,0,88
365,20170916,422.13,0,0,88
365,20170917,423.18,0,0,88
365,20170918,423.82,0,0,88
365,20170919,421.91,0,0,88
365,20170920,421.02,0,0,88
365,20170921,419.17,0,0,88
365,20170922,419.0,0,88,
365,20170923,420.51,0,0,88
365,20170924,421.77,0,0,88
365,20170925,422.66,0,0,88
365,20170926,423.46,0,0,88
365,20170927,423.55,0,0,88
365,20170928,424.52,0,0,88
365,20170929,423.04,0,0,88
365,20170930,422.82,0,0,88
365,20171001,423.97,0,0,88
365,20171002,425.03,0,0,88
365,20171003,426.17,0,0,88
365,20171004,427.15,0,0,88
365,20171005,425.4,0,0,88
365,20171006,427.32,0,0,88
365,20171007,429.11,0,0,88
365,20171008,428.68,0,0,88
365,20171009,429.97,0,0,88
365,20171010,431.26,0,0,88
365,20171011,430.22,0,0,88
365,20171012,429.32,0,0,88
365,20171013,428.07,0,0,88
365,20171014,426.02,0,0,88
365,20171015,427.38,0,0,88
365,20171016,425.84,0,0,88
365,20171017,426.74,0,0,88
365,20171018,426.91,0,0,88
365,20171019,424.95,0,0,88
365,20171020,426.65,0,0,88
365,20171021,428.01,0,0,88
365,20171022,428.48,0,0,88
365,20171023,429.25,0,0,88
365,20171024,431.01,0,0,88
365,20171025,433.04,0,0,88
365,20171026,431.0,0,88,
365,20171027,431.65,0,0,88
365,20171028,431.65,0,0,88
365,20171029,431.0,0,88,
365,20171030,433.07,0,0,88
365,20171031,431.99,0,0,88
365,20171101,432.08,0,0,88
365,20171102,430.61,0,0,88
365,20171103,429.83,0,0,88
365,20171104,429.44,0,0,88
365,20171105,430.78,0,0,88
365,20171106,429.74,0,0,88
365,20171107,430.09,0,0,88
365,20171108,429.18,0,0,88
365,20171109,430.38,0,0,88
365,20171110,428.36,0,0,88
365,20171111,427.68,0,0,88
365,20171112,426.18,0,0,88
365,20171113,427.5,0,0,88
365,20171114,427.33,0,0,88
365,20171115,428.01,0,0,88
365,20171116,428.48,0,0,88
365,20171117,428.7,0,0,88
365,20171118,429.3,0,0,88
365,20171119,428.61,0,0,88
365,20171120,427.33,0,0,88
365,20171121,428.61,0,0,88
365,20171122,429.76,0,0,88
365,20171123,429.16,0,0,88
365,20171124,428.09,0,0,88
365,20171125,426.29,0,0,88
365,20171126,427.53,0,0,88
365,20171127,428.68,0,0,88
365,20171128,428.77,0,0,88
365,20171129,427.05,0,0,88
365,20171130,426.11,0,0,88
365,20171201,428.12,0,0,88
365,20171202,426.7,0,0,88
365,20171203,424.91,0,0,88
365,20171204,424.02,0,0,88
365,20171205,425.63,0,0,88
365,20171206,427.12,0,0,88
365,20171207,428.32,0,0,88
365,20171208,426.52,0,0,88
365,20171209,425.88,0,0,88
365,20171210,427.92,0,0,88
365,20171211,428.22,0,0,88
365,20171212,426.38,0,0,88
365,20171213,425.06,0,0,88
365,20171214,424.12,0,0,88
365,20171215,422.26,0,0,88
365,20171216,420.91,0,0,88
365,20171217,422.67,0,0,88
365,20171218,424.74,0,0,88
365,20171219,424.23,0,0,88
365,20171220,425.34,0,0,88
365,20171221,423.85,0,0,88
365,20171222,424.87,0,0,88
365,20171223,426.35,0,0,88
365,20171224,426.23,0,0,88
365,20171225,425.67,0,0,88
365,20171226,424.1,0,0,88
365,20171227,424.27,0,0,88
365,20171228,425.28,0,0,88
365,20171229,425.67,0,56,32
365,20171230,424.47,46,0,78
365,20171231,425.28,0,0,78
365,20180101,426.51,0,0,78
365,20180102,428.65,0,0,78
365,20180103,427.92,0,0,78
365,20180104,426.21,0,0,78
365,20180105,425.87,0,0,78
365,20180106,427.53,0,0,78
365,20180107,427.31,0,0,78
365,20180108,427.91,0,0,78
365,20180109,426.93,0,0,78
365,20180110,427.74,0,0,78
365,20180111,426.75,0,0,78
365,20180112,428.12,0,0,78
365,20180113,429.4,0,0,78
365,20180114,429.79,0,0,78
365,20180115,430.48,0,0,78
365,20180116,431.3,0,0,78
365,20180117,429.18,0,0,78
365,20180118,429.57,0,0,78
365,20180119,427.59,0,0,78
365,20180120,425.75,0,0,78
365,20180121,427.59,0,0,78
365,20180122,426.0,0,78,
365,20180123,428.13,0,0,78
365,20180124,426.46,0,0,78
365,20180125,426.89,0,0,78
365,20180126,427.79,0,0,78
365,20180127,426.46,0,0,78
365,20180128,426.97,0,0,78
365,20180129,425.56,0,86,-8
365,20180130,427.48,99,0,91
365,20180131,427.01,0,0,91
365,20180201,425.39,0,0,91
365,20180202,427.43,0,0,91
365,20180203,425.59,0,0,91
365,20180204,424.31,0,0,91
365,20180205,423.93,0,0,91
365,20180206,422.91,0,0,91
365,20180207,420.97,0,0,91
365,20180208,422.95,0,0,91
365,20180209,422.99,0,0,91
365,20180210,422.78,0,0,91
365,20180211,422.02,0,0,91
365,20180212,423.37,0,0,91
365,20180213,424.09,0,0,91
365,20180214,425.53,0,0,91
365,20180215,427.23,0,0,91
365,20180216,428.38,0,0,91
365,20180217,426.88,0,0,91
365,20180218,427.57,0,0,91
365,20180219,426.63,0,0,91
365,20180220,428.42,0,0,91
365,20180221,429.06,0,0,91
365,20180222,429.06,0,0,91
365,20180223,429.7,0,0,91
365,20180224,431.47,0,0,91
365,20180225,429.91,0,0,91
365,20180226,429.23,0,0,91
365,20180227,431.29,0,0,91
365,20180228,431.98,0,0,91
365,20180301,433.88,0,87,4
365,20180302,431.79,88,0,92
365,20180303,430.2,0,0,92
365,20180304,432.26,0,0,92
365,20180305,430.14,0,0,92
365,20180306,428.77,0,0,92
365,20180307,430.01,0,0,92
365,20180308,429.28,0,0,92
365,20180309,428.81,0,0,92
365,20180310,429.92,0,0,92
365,20180311,429.79,0,0,92
365,20180312,429.88,0,0,92
365,20180313,429.96,0,0,92
365,20180314,428.2,0,0,92
365,20180315,428.46,0,0,92
365,20180316,430.3,0,0,92
365,20180317,429.57,0,0,92
365,20180318,428.54,0,0,92
365,20180319,428.67,0,0,92
365,20180320,429.52,0,0,92
365,20180321,428.24,0,0,92
365,20180322,428.62,0,0,92
365,20180323,426.82,0,0,92
365,20180324,424.94,0,0,92
365,20180325,425.28,0,0,92
365,20180326,423.96,0,0,92
365,20180327,424.98,0,0,92
365,20180328,426.64,0,0,92
365,20180329,425.83,0,0,92
365,20180330,427.32,0,0,92
365,20180331,427.49,0,56,36
365,20180401,425.7,40,0,76
365,20180402,427.7,0,0,76
365,20180403,426.67,0,0,76
365,20180404,428.25,0,0,76
365,20180405,427.09,0,0,76
365,20180406,427.95,0,0,76
365,20180407,426.53,0,0,76
365,20180408,427.77,0,0,76
365,20180409,429.4,0,0,76
365,20180410,429.44,0,0,76
365,20180411,430.99,0,0,76
365,20180412,431.55,0,0,76
365,20180413,431.03,0,0,76
365,20180414,430.42,0,0,76
365,20180415,431.03,0,0,76
365,20180416,432.19,0,0,76
365,20180417,431.15,0,0,76
365,20180418,429.9,0,0,76
365,20180419,430.46,0,0,76
365,20180420,430.07,0,0,76
365,20180421,430.98,0,0,76
365,20180422,432.92,0,0,76
365,20180423,432.79,0,0,76
365,20180424,433.39,0,0,76
365,20180425,432.74,0,0,76
365,20180426,433.18,0,0,76
365,20180427,435.21,0,0,76
365,20180428,437.3,0,0,76
365,20180429,439.44,0,0,76
365,20180430,437.82,0,0,76
365,20180501,438.87,0,76,0
365,20180502,440.01,84,0,84
365,20180503,439.48,0,0,84
365,20180504,440.23,0,0,84
365,20180505,438.07,0,0,84
365,20180506,438.86,0,0,84
365,20180507,436.88,0,0,84
365,20180508,434.74,0,0,84
365,20180509,435.53,0,0,84
365,20180510,436.48,0,0,84
365,20180511,437.27,0,0,84
365,20180512,436.61,0,0,84
365,20180513,434.87,0,0,84
365,20180514,433.13,0,0,84
365,20180515,434.12,0,0,84
365,20180516,432.3,0,0,84
365,20180517,433.68,0,0,84
365,20180518,432.6,0,0,84
365,20180519,433.38,0,0,84
365,20180520,431.26,0,0,84
365,20180521,429.23,0,0,84
365,20180522,430.6,0,0,84
365,20180523,431.85,0,0,84
365,20180524,430.51,0,0,84
365,20180525,431.46,0,0,84
365,20180526,430.38,0,0,84
365,20180527,431.8,0,0,84
365,20180528,430.29,0,0,84
365,20180529,428.78,0,0,84
365,20180530,430.58,0,0,84
365,20180531,430.46,0,69,15
365,20180601,428.91,76,0,91
365,20180602,428.09,0,0,91
365,20180603,428.99,0,0,91
365,20180604,428.22,0,0,91
365,20180605,426.16,0,0,91
365,20180606,425.14,0,0,91
365,20180607,424.33,0,0,91
365,20180608,423.4,0,0,91
365,20180609,425.22,0,0,91
365,20180610,424.75,0,0,91
365,20180611,425.47,0,0,91
365,20180612,425.81,0,0,91
365,20180613,425.69,0,0,91
365,20180614,425.39,0,0,91
365,20180615,423.56,0,0,91
365,20180616,424.62,0,0,91
365,20180617,426.32,0,0,91
365,20180618,427.17,0,0,91
365,20180619,429.18,0,0,91
365,20180620,429.78,0,0,91
365,20180621,428.49,0,0,91
365,20180622,428.1,0,0,91
365,20180623,429.0,0,91,
365,20180624,430.97,0,0,91
365,20180625,430.37,0,0,91
365,20180626,430.2,0,0,91
365,20180627,429.9,0,0,91
365,20180628,431.79,0,0,91
365,20180629,430.8,0,0,91
365,20180630,431.14,0,0,91
365,20180701,429.59,0,44,47
365,20180702,431.52,53,0,100
365,20180703,432.99,0,0,100
365,20180704,433.55,0,0,100
365,20180705,435.11,0,0,100
365,20180706,437.07,0,0,100
365,20180707,435.85,0,0,100
365,20180708,437.11,0,0,100
365,20180709,437.77,0,0,100
365,20180710,439.91,0,0,100
365,20180711,437.76,0,0,100
365,20180712,436.09,0,0,100
365,20180713,436.27,0,0,100
365,20180714,434.61,0,0,100
365,20180715,435.13,0,0,100
365,20180716,437.26,0,0,100
365,20180717,437.04,0,0,100
365,20180718,438.09,0,0,100
365,20180719,437.35,0,0,100
365,20180720,437.83,0,0,100
365,20180721,439.49,0,0,100
365,20180722,437.47,0,0,100
365,20180723,439.35,0,0,100
365,20180724,441.29,0,0,100
365,20180725,441.82,0,0,100
365,20180726,443.67,0,0,100
365,20180727,444.56,0,0,100
365,20180728,442.87,0,0,100
365,20180729,444.38,0,0,100
365,20180730,444.6,0,0,100
365,20180731,445.22,0,0,100
365,20180801,447.27,0,68,32
365,20180802,449.06,54,0,86
365,20180803,449.42,0,0,86
365,20180804,447.62,0,0,86
365,20180805,449.05,0,0,86
365,20180806,449.54,0,0,86
365,20180807,450.26,0,0,86
365,20180808,451.71,0,0,86
365,20180809,453.87,0,0,86
365,20180810,453.42,0,0,86
365,20180811,451.61,0,0,86
365,20180812,451.29,0,0,86
365,20180813,450.7,0,0,86
365,20180814,450.25,0,0,86
365,20180815,449.04,0,0,86
365,20180816,448.59,0,0,86
365,20180817,447.6,0,0,86
365,20180818,447.82,0,0,86
365,20180819,447.38,0,0,86
365,20180820,446.53,0,0,86
365,20180821,447.91,0,0,86
365,20180822,447.28,0,0,86
365,20180823,449.34,0,0,86
365,20180824,447.77,0,0,86
365,20180825,449.56,0,0,86
365,20180826,448.3,0,0,86
365,20180827,447.49,0,0,86
365,20180828,449.69,0,0,86
365,20180829,448.74,0,55,31
365,20180830,449.01,59,0,90
365,20180831,450.31,0,0,90
365,20180901,448.38,0,0,90
365,20180902,448.6,0,0,90
365,20180903,448.38,0,0,90
365,20180904,448.11,0,0,90
365,20180905,446.9,0,0,90
365,20180906,445.07,0,0,90
365,20180907,446.22,0,0,90
365,20180908,444.88,0,0,90
365,20180909,445.11,0,0,90
365,20180910,445.28,0,0,90
365,20180911,447.2,0,0,90
