ProductKey,DateKey,UnitCost,UnitsIn,UnitsOut,UnitsBalance
122,20180508,0.35,0,0,875
122,20180509,0.34,0,0,875
122,20180510,0.34,0,0,875
122,20180511,0.34,0,0,875
122,20180512,0.34,0,0,875
122,20180513,0.34,0,0,875
122,20180514,0.34,0,0,875
122,20180515,0.34,0,0,875
122,20180516,0.34,0,0,875
122,20180517,0.34,0,0,875
122,20180518,0.34,0,0,875
122,20180519,0.34,0,0,875
122,20180520,0.34,0,0,875
122,20180521,0.34,0,0,875
122,20180522,0.34,0,0,875
122,20180523,0.34,0,0,875
122,20180524,0.34,0,0,875
122,20180525,0.34,0,0,875
122,20180526,0.34,0,0,875
122,20180527,0.34,0,0,875
122,20180528,0.34,0,0,875
122,20180529,0.34,0,0,875
122,20180530,0.34,0,0,875
122,20180531,0.34,0,0,875
122,20180601,0.34,0,0,875
122,20180602,0.34,0,0,875
122,20180603,0.34,0,0,875
122,20180604,0.34,0,0,875
122,20180605,0.33,0,0,875
122,20180606,0.34,0,0,875
122,20180607,0.34,0,0,875
122,20180608,0.34,0,0,875
122,20180609,0.34,0,0,875
122,20180610,0.34,0,0,875
122,20180611,0.34,0,0,875
122,20180612,0.34,0,0,875
122,20180613,0.34,0,0,875
122,20180614,0.34,0,0,875
122,20180615,0.34,0,0,875
122,20180616,0.34,0,0,875
122,20180617,0.34,0,0,875
122,20180618,0.34,0,0,875
122,20180619,0.34,0,0,875
122,20180620,0.34,0,0,875
122,20180621,0.34,0,0,875
122,20180622,0.34,0,0,875
122,20180623,0.34,0,0,875
122,20180624,0.34,0,0,875
122,20180625,0.34,0,0,875
122,20180626,0.34,0,0,875
122,20180627,0.34,0,0,875
122,20180628,0.34,0,0,875
122,20180629,0.34,0,0,875
122,20180630,0.34,0,0,875
122,20180701,0.34,0,0,875
122,20180702,0.34,0,0,875
122,20180703,0.34,0,0,875
122,20180704,0.34,0,0,875
122,20180705,0.34,0,0,875
122,20180706,0.34,0,0,875
122,20180707,0.35,0,0,875
122,20180708,0.35,0,0,875
122,20180709,0.35,0,0,875
122,20180710,0.34,0,0,875
122,20180711,0.34,0,0,875
122,20180712,0.35,0,0,875
122,20180713,0.35,0,0,875
122,20180714,0.35,0,0,875
122,20180715,0.35,0,0,875
122,20180716,0.35,0,0,875
122,20180717,0.35,0,0,875
122,20180718,0.35,0,0,875
122,20180719,0.35,0,0,875
122,20180720,0.35,0,0,875
122,20180721,0.35,0,0,875
122,20180722,0.35,0,0,875
122,20180723,0.35,0,0,875
122,20180724,0.35,0,0,875
122,20180725,0.35,0,0,875
122,20180726,0.35,0,0,875
122,20180727,0.35,0,0,875
122,20180728,0.35,0,0,875
122,20180729,0.35,0,0,875
122,20180730,0.35,0,0,875
122,20180731,0.35,0,0,875
122,20180801,0.35,0,0,875
122,20180802,0.35,0,0,875
122,20180803,0.35,0,0,875
122,20180804,0.35,0,0,875
122,20180805,0.35,0,0,875
122,20180806,0.35,0,0,875
122,20180807,0.35,0,0,875
122,20180808,0.35,0,0,875
122,20180809,0.35,0,0,875
122,20180810,0.35,0,0,875
122,20180811,0.35,0,0,875
122,20180812,0.35,0,0,875
122,20180813,0.35,0,0,875
122,20180814,0.35,0,0,875
122,20180815,0.36,0,0,875
122,20180816,0.35,0,0,875
122,20180817,0.35,0,0,875
122,20180818,0.35,0,0,875
122,20180819,0.35,0,0,875
122,20180820,0.35,0,0,875
122,20180821,0.35,0,0,875
122,20180822,0.35,0,0,875
122,20180823,0.35,0,0,875
122,20180824,0.35,0,0,875
122,20180825,0.35,0,0,875
122,20180826,0.35,0,0,875
122,20180827,0.35,0,0,875
122,20180828,0.35,0,0,875
122,20180829,0.35,0,0,875
122,20180830,0.35,0,0,875
122,20180831,0.35,0,0,875
122,20180901,0.35,0,0,875
122,20180902,0.35,0,0,875
122,20180903,0.35,0,0,875
122,20180904,0.35,0,0,875
122,20180905,0.35,0,0,875
122,20180906,0.35,0,0,875
122,20180907,0.35,0,0,875
122,20180908,0.35,0,0,875
122,20180909,0.35,0,0,875
122,20180910,0.35,0,0,875
122,20180911,0.35,0,0,875
122,20180912,0.35,0,0,875
122,20180913,0.35,0,0,875
122,20180914,0.35,0,0,875
122,20180915,0.35,0,0,875
122,20180916,0.35,0,0,875
122,20180917,0.35,0,0,875
122,20180918,0.35,0,0,875
122,20180919,0.35,0,0,875
122,20180920,0.35,0,0,875
122,20180921,0.35,0,0,875
122,20180922,0.35,0,0,875
122,20180923,0.35,0,0,875
122,20180924,0.35,0,0,875
122,20180925,0.35,0,0,875
122,20180926,0.35,0,0,875
122,20180927,0.35,0,0,875
122,20180928,0.34,0,0,875
122,20180929,0.35,0,0,875
122,20180930,0.35,0,0,875
122,20181001,0.35,0,0,875
122,20181002,0.35,0,0,875
122,20181003,0.35,0,0,875
122,20181004,0.35,0,0,875
122,20181005,0.34,0,0,875
122,20181006,0.34,0,0,875
122,20181007,0.34,0,0,875
122,20181008,0.34,0,0,875
122,20181009,0.34,0,0,875
122,20181010,0.34,0,0,875
122,20181011,0.34,0,0,875
122,20181012,0.34,0,0,875
122,20181013,0.34,0,0,875
122,20181014,0.34,0,0,875
122,20181015,0.34,0,0,875
122,20181016,0.34,0,0,875
122,20181017,0.34,0,0,875
122,20181018,0.34,0,0,875
122,20181019,0.34,0,0,875
122,20181020,0.34,0,0,875
122,20181021,0.34,0,0,875
122,20181022,0.34,0,0,875
122,20181023,0.34,0,0,875
122,20181024,0.34,0,0,875
122,20181025,0.34,0,0,875
122,20181026,0.34,0,0,875
122,20181027,0.34,0,0,875
122,20181028,0.34,0,0,875
122,20181029,0.34,0,0,875
122,20181030,0.34,0,0,875
122,20181031,0.34,0,0,875
122,20181101,0.34,0,0,875
122,20181102,0.34,0,0,875
122,20181103,0.34,0,0,875
122,20181104,0.34,0,0,875
122,20181105,0.34,0,0,875
122,20181106,0.34,0,0,875
122,20181107,0.34,0,0,875
122,20181108,0.34,0,0,875
122,20181109,0.34,0,0,875
122,20181110,0.34,0,0,875
122,20181111,0.34,0,0,875
122,20181112,0.34,0,0,875
122,20181113,0.34,0,0,875
122,20181114,0.34,0,0,875
122,20181115,0.34,0,0,875
122,20181116,0.34,0,0,875
122,20181117,0.34,0,0,875
122,20181118,0.34,0,0,875
122,20181119,0.34,0,0,875
122,20181120,0.34,0,0,875
122,20181121,0.34,0,0,875
122,20181122,0.34,0,0,875
122,20181123,0.34,0,0,875
122,20181124,0.33,0,0,875
122,20181125,0.33,0,0,875
122,20181126,0.33,0,0,875
122,20181127,0.33,0,0,875
122,20181128,0.33,0,0,875
122,20181129,0.34,0,0,875
122,20181130,0.33,0,0,875
122,20181201,0.34,0,0,875
122,20181202,0.33,0,0,875
122,20181203,0.33,0,0,875
122,20181204,0.33,0,0,875
122,20181205,0.33,0,0,875
122,20181206,0.33,0,0,875
122,20181207,0.33,0,0,875
122,20181208,0.33,0,0,875
122,20181209,0.33,0,0,875
122,20181210,0.33,0,0,875
122,20181211,0.33,0,0,875
122,20181212,0.33,0,0,875
122,20181213,0.33,0,0,875
122,20181214,0.33,0,0,875
122,20181215,0.33,0,0,875
122,20181216,0.33,0,0,875
122,20181217,0.33,0,0,875
122,20181218,0.33,0,0,875
122,20181219,0.33,0,0,875
122,20181220,0.33,0,0,875
122,20181221,0.33,0,0,875
122,20181222,0.33,0,0,875
122,20181223,0.33,0,0,875
122,20181224,0.33,0,0,875
122,20181225,0.33,0,0,875
122,20181226,0.33,0,0,875
122,20181227,0.33,0,0,875
122,20181228,0.33,0,0,875
122,20181229,0.33,0,0,875
122,20181230,0.33,0,0,875
122,20181231,0.33,0,0,875
122,20190101,0.33,0,0,875
122,20190102,0.33,0,0,875
122,20190103,0.32,0,0,875
122,20190104,0.32,0,0,875
122,20190105,0.32,0,0,875
122,20190106,0.32,0,0,875
122,20190107,0.32,0,0,875
122,20190108,0.32,0,0,875
122,20190109,0.32,0,0,875
122,20190110,0.32,0,0,875
122,20190111,0.32,0,0,875
122,20190112,0.32,0,0,875
122,20190113,0.32,0,0,875
122,20190114,0.32,0,0,875
122,20190115,0.32,0,0,875
122,20190116,0.32,0,0,875
122,20190117,0.32,0,0,875
122,20190118,0.32,0,0,875
122,20190119,0.32,0,0,875
122,20190120,0.32,0,0,875
122,20190121,0.32,0,0,875
122,20190122,0.32,0,0,875
122,20190123,0.32,0,0,875
122,20190124,0.32,0,0,875
122,20190125,0.32,0,0,875
122,20190126,0.32,0,0,875
122,20190127,0.32,0,0,875
122,20190128,0.32,0,0,875
122,20190129,0.32,0,0,875
122,20190130,0.32,0,0,875
122,20190131,0.32,0,0,875
122,20190201,0.32,0,0,875
122,20190202,0.32,0,0,875
122,20190203,0.32,0,0,875
122,20190204,0.32,0,0,875
122,20190205,0.32,0,0,875
122,20190206,0.32,0,0,875
122,20190207,0.32,0,0,875
122,20190208,0.32,0,0,875
122,20190209,0.32,0,0,875
122,20190210,0.32,0,0,875
122,20190211,0.32,0,0,875
122,20190212,0.32,0,0,875
122,20190213,0.32,0,0,875
122,20190214,0.32,0,0,875
122,20190215,0.32,0,0,875
122,20190216,0.32,0,0,875
122,20190217,0.32,0,0,875
122,20190218,0.32,0,0,875
122,20190219,0.32,0,0,875
122,20190220,0.32,0,0,875
122,20190221,0.32,0,0,875
122,20190222,0.32,0,0,875
122,20190223,0.32,0,0,875
122,20190224,0.32,0,0,875
122,20190225,0.32,0,0,875
122,20190226,0.33,0,0,875
122,20190227,0.33,0,0,875
122,20190228,0.33,0,0,875
122,20190301,0.33,0,0,875
122,20190302,0.33,0,0,875
122,20190303,0.33,0,0,875
122,20190304,0.33,0,0,875
122,20190305,0.33,0,0,875
122,20190306,0.33,0,0,875
122,20190307,0.33,0,0,875
122,20190308,0.33,0,0,875
122,20190309,0.33,0,0,875
122,20190310,0.33,0,0,875
122,20190311,0.33,0,0,875
122,20190312,0.33,0,0,875
122,20190313,0.33,0,0,875
122,20190314,0.33,0,0,875
122,20190315,0.33,0,0,875
122,20190316,0.33,0,0,875
122,20190317,0.34,0,0,875
122,20190318,0.34,0,0,875
122,20190319,0.34,0,0,875
122,20190320,0.34,0,0,875
122,20190321,0.34,0,0,875
122,20190322,0.34,0,0,875
122,20190323,0.34,0,0,875
122,20190324,0.34,0,0,875
122,20190325,0.34,0,0,875
122,20190326,0.34,0,0,875
122,20190327,0.35,0,0,875
122,20190328,0.35,0,0,875
122,20190329,0.35,0,0,875
122,20190330,0.35,0,0,875
122,20190331,0.34,0,0,875
122,20190401,0.35,0,0,875
122,20190402,0.35,0,0,875
122,20190403,0.35,0,0,875
122,20190404,0.35,0,0,875
122,20190405,0.35,0,0,875
122,20190406,0.35,0,0,875
122,20190407,0.35,0,0,875
122,20190408,0.35,0,0,875
122,20190409,0.35,0,0,875
122,20190410,0.35,0,0,875
122,20190411,0.35,0,0,875
122,20190412,0.35,0,0,875
122,20190413,0.35,0,0,875
122,20190414,0.35,0,0,875
122,20190415,0.35,0,0,875
122,20190416,0.35,0,0,875
122,20190417,0.34,0,0,875
122,20190418,0.34,0,0,875
122,20190419,0.35,0,0,875
122,20190420,0.34,0,0,875
122,20190421,0.35,0,0,875
122,20190422,0.34,0,0,875
122,20190423,0.34,0,0,875
122,20190424,0.34,0,0,875
122,20190425,0.34,0,0,875
122,20190426,0.34,0,0,875
122,20190427,0.34,0,0,875
122,20190428,0.35,0,0,875
122,20190429,0.34,0,0,875
122,20190430,0.34,0,0,875
122,20190501,0.34,0,0,875
122,20190502,0.34,0,0,875
122,20190503,0.34,0,0,875
122,20190504,0.34,0,0,875
122,20190505,0.34,0,0,875
122,20190506,0.34,0,0,875
122,20190507,0.34,0,0,875
122,20190508,0.34,0,0,875
122,20190509,0.34,0,0,875
122,20190510,0.34,0,0,875
122,20190511,0.34,0,0,875
122,20190512,0.34,0,0,875
122,20190513,0.34,0,0,875
122,20190514,0.34,0,0,875
122,20190515,0.34,0,0,875
122,20190516,0.34,0,0,875
122,20190517,0.34,0,0,875
122,20190518,0.34,0,0,875
122,20190519,0.34,0,0,875
122,20190520,0.34,0,0,875
122,20190521,0.34,0,0,875
122,20190522,0.34,0,0,875
122,20190523,0.34,0,0,875
122,20190524,0.34,0,0,875
122,20190525,0.34,0,0,875
122,20190526,0.34,0,0,875
122,20190527,0.34,0,0,875
122,20190528,0.34,0,0,875
122,20190529,0.34,0,0,875
122,20190530,0.34,0,0,875
122,20190531,0.34,0,0,875
122,20190601,0.34,0,0,875
122,20190602,0.34,0,0,875
122,20190603,0.34,0,0,875
122,20190604,0.34,0,0,875
122,20190605,0.34,0,0,875
122,20190606,0.34,0,0,875
122,20190607,0.34,0,0,875
122,20190608,0.34,0,0,875
122,20190609,0.34,0,0,875
122,20190610,0.34,0,0,875
122,20190611,0.34,0,0,875
122,20190612,0.34,0,0,875
122,20190613,0.34,0,0,875
122,20190614,0.34,0,0,875
122,20190615,0.34,0,0,875
122,20190616,0.34,0,0,875
122,20190617,0.34,0,0,875
122,20190618,0.34,0,0,875
122,20190619,0.34,0,0,875
122,20190620,0.34,0,0,875
122,20190621,0.34,0,0,875
122,20190622,0.34,0,0,875
122,20190623,0.34,0,0,875
122,20190624,0.34,0,0,875
122,20190625,0.34,0,0,875
122,20190626,0.34,0,0,875
122,20190627,0.34,0,0,875
122,20190628,0.35,0,0,875
122,20190629,0.35,0,0,875
122,20190630,0.34,0,0,875
122,20190701,0.34,0,0,875
122,20190702,0.34,0,0,875
122,20190703,0.34,0,0,875
122,20190704,0.34,0,0,875
122,20190705,0.34,0,0,875
122,20190706,0.34,0,0,875
122,20190707,0.34,0,0,875
122,20190708,0.34,0,0,875
122,20190709,0.34,0,0,875
122,20190710,0.34,0,0,875
122,20190711,0.34,0,0,875
122,20190712,0.34,0,0,875
122,20190713,0.34,0,0,875
122,20190714,0.34,0,0,875
122,20190715,0.34,0,0,875
122,20190716,0.34,0,0,875
122,20190717,0.34,0,0,875
122,20190718,0.34,0,0,875
122,20190719,0.34,0,0,875
122,20190720,0.34,0,0,875
122,20190721,0.34,0,0,875
122,20190722,0.34,0,0,875
122,20190723,0.34,0,0,875
122,20190724,0.34,0,0,875
122,20190725,0.34,0,0,875
122,20190726,0.34,0,0,875
122,20190727,0.34,0,0,875
122,20190728,0.34,0,0,875
122,20190729,0.34,0,0,875
122,20190730,0.34,0,0,875
122,20190731,0.34,0,0,875
122,20190801,0.34,0,0,875
122,20190802,0.34,0,0,875
122,20190803,0.34,0,0,875
122,20190804,0.34,0,0,875
122,20190805,0.34,0,0,875
122,20190806,0.34,0,0,875
122,20190807,0.34,0,0,875
122,20190808,0.34,0,0,875
122,20190809,0.34,0,0,875
122,20190810,0.34,0,0,875
122,20190811,0.34,0,0,875
122,20190812,0.34,0,0,875
122,20190813,0.34,0,0,875
122,20190814,0.34,0,0,875
122,20190815,0.34,0,0,875
122,20190816,0.34,0,0,875
122,20190817,0.34,0,0,875
122,20190818,0.34,0,0,875
122,20190819,0.34,0,0,875
122,20190820,0.34,0,0,875
122,20190821,0.34,0,0,875
122,20190822,0.34,0,0,875
122,20190823,0.34,0,0,875
122,20190824,0.34,0,0,875
122,20190825,0.35,0,0,875
122,20190826,0.34,0,0,875
122,20190827,0.34,0,0,875
122,20190828,0.35,0,0,875
122,20190829,0.34,0,0,875
122,20190830,0.34,0,0,875
122,20190831,0.34,0,0,875
122,20190901,0.34,0,0,875
122,20190902,0.35,0,0,875
122,20190903,0.34,0,0,875
122,20190904,0.34,0,0,875
122,20190905,0.34,0,0,875
122,20190906,0.34,0,0,875
122,20190907,0.34,0,0,875
122,20190908,0.34,0,0,875
122,20190909,0.34,0,0,875
122,20190910,0.34,0,0,875
122,20190911,0.34,0,0,875
122,20190912,0.34,0,0,875
122,20190913,0.34,0,0,875
122,20190914,0.34,0,0,875
122,20190915,0.34,0,0,875
122,20190916,0.34,0,0,875
122,20190917,0.34,0,0,875
122,20190918,0.34,0,0,875
122,20190919,0.34,0,0,875
122,20190920,0.34,0,0,875
122,20190921,0.34,0,0,875
122,20190922,0.34,0,0,875
122,20190923,0.34,0,0,875
122,20190924,0.34,0,0,875
122,20190925,0.34,0,0,875
122,20190926,0.34,0,0,875
122,20190927,0.33,0,0,875
122,20190928,0.34,0,0,875
122,20190929,0.34,0,0,875
122,20190930,0.34,0,0,875
122,20191001,0.34,0,0,875
122,20191002,0.34,0,0,875
122,20191003,0.34,0,0,875
122,20191004,0.34,0,0,875
122,20191005,0.34,0,0,875
122,20191006,0.34,0,0,875
122,20191007,0.34,0,0,875
122,20191008,0.34,0,0,875
122,20191009,0.34,0,0,875
122,20191010,0.34,0,0,875
122,20191011,0.34,0,0,875
122,20191012,0.33,0,0,875
122,20191013,0.33,0,0,875
122,20191014,0.33,0,0,875
122,20191015,0.33,0,0,875
122,20191016,0.33,0,0,875
122,20191017,0.33,0,0,875
122,20191018,0.34,0,0,875
122,20191019,0.34,0,0,875
122,20191020,0.33,0,0,875
122,20191021,0.33,0,0,875
122,20191022,0.33,0,0,875
122,20191023,0.33,0,0,875
122,20191024,0.34,0,0,875
122,20191025,0.33,0,0,875
122,20191026,0.33,0,0,875
122,20191027,0.34,0,0,875
122,20191028,0.34,0,0,875
122,20191029,0.34,0,0,875
122,20191030,0.34,0,0,875
122,20191031,0.34,0,0,875
122,20191101,0.34,0,0,875
122,20191102,0.34,0,0,875
122,20191103,0.34,0,0,875
122,20191104,0.34,0,0,875
122,20191105,0.34,0,0,875
122,20191106,0.34,0,0,875
122,20191107,0.34,0,0,875
122,20191108,0.34,0,0,875
122,20191109,0.34,0,0,875
122,20191110,0.34,0,0,875
122,20191111,0.34,0,0,875
122,20191112,0.34,0,0,875
122,20191113,0.34,0,0,875
122,20191114,0.34,0,0,875
122,20191115,0.34,0,0,875
122,20191116,0.34,0,0,875
122,20191117,0.34,0,0,875
122,20191118,0.34,0,0,875
122,20191119,0.34,0,0,875
122,20191120,0.34,0,0,875
122,20191121,0.34,0,0,875
122,20191122,0.34,0,0,875
122,20191123,0.34,0,0,875
122,20191124,0.34,0,0,875
122,20191125,0.34,0,0,875
122,20191126,0.34,0,0,875
122,20191127,0.34,0,0,875
122,20191128,0.34,0,0,875
122,20191129,0.34,0,0,875
122,20191130,0.34,0,0,875
122,20191201,0.34,0,0,875
122,20191202,0.34,0,0,875
122,20191203,0.34,0,0,875
122,20191204,0.34,0,0,875
122,20191205,0.34,0,0,875
122,20191206,0.34,0,0,875
122,20191207,0.34,0,0,875
122,20191208,0.34,0,0,875
122,20191209,0.33,0,0,875
122,20191210,0.34,0,0,875
122,20191211,0.34,0,0,875
122,20191212,0.34,0,0,875
122,20191213,0.34,0,0,875
122,20191214,0.34,0,0,875
122,20191215,0.34,0,0,875
122,20191216,0.34,0,0,875
122,20191217,0.34,0,0,875
122,20191218,0.34,0,0,875
122,20191219,0.34,0,0,875
122,20191220,0.34,0,0,875
122,20191221,0.34,0,0,875
122,20191222,0.34,0,0,875
122,20191223,0.34,0,0,875
122,20191224,0.33,0,0,875
122,20191225,0.33,0,0,875
122,20191226,0.33,0,0,875
122,20191227,0.33,0,0,875
122,20191228,0.33,0,0,875
122,20191229,0.33,0,0,875
122,20191230,0.33,0,0,875
122,20191231,0.33,0,0,875
122,20200101,0.33,0,0,875
122,20200102,0.33,0,0,875
122,20200103,0.33,0,0,875
122,20200104,0.33,0,0,875
122,20200105,0.33,0,0,875
122,20200106,0.33,0,0,875
122,20200107,0.33,0,0,875
122,20200108,0.33,0,0,875
122,20200109,0.33,0,0,875
122,20200110,0.33,0,0,875
122,20200111,0.33,0,0,875
122,20200112,0.33,0,0,875
122,20200113,0.33,0,0,875
122,20200114,0.33,0,0,875
122,20200115,0.33,0,0,875
122,20200116,0.33,0,0,875
122,20200117,0.33,0,0,875
122,20200118,0.33,0,0,875
122,20200119,0.33,0,0,875
122,20200120,0.33,0,0,875
122,20200121,0.33,0,0,875
122,20200122,0.33,0,0,875
122,20200123,0.33,0,0,875
122,20200124,0.33,0,0,875
122,20200125,0.34,0,0,875
122,20200126,0.34,0,0,875
122,20200127,0.34,0,0,875
122,20200128,0.34,0,0,875
122,20200129,0.34,0,0,875
122,20200130,0.34,0,0,875
122,20200131,0.34,0,0,875
122,20200201,0.34,0,0,875
122,20200202,0.34,0,0,875
122,20200203,0.34,0,0,875
122,20200204,0.34,0,0,875
122,20200205,0.34,0,0,875
122,20200206,0.34,0,0,875
122,20200207,0.34,0,0,875
122,20200208,0.34,0,0,875
122,20200209,0.34,0,0,875
122,20200210,0.34,0,0,875
122,20200211,0.34,0,0,875
122,20200212,0.34,0,0,875
122,20200213,0.34,0,0,875
122,20200214,0.34,0,0,875
122,20200215,0.34,0,0,875
122,20200216,0.34,0,0,875
122,20200217,0.34,0,0,875
122,20200218,0.34,0,0,875
122,20200219,0.34,0,0,875
122,20200220,0.34,0,0,875
122,20200221,0.34,0,0,875
122,20200222,0.34,0,0,875
122,20200223,0.34,0,0,875
122,20200224,0.34,0,0,875
122,20200225,0.34,0,0,875
122,20200226,0.34,0,0,875
122,20200227,0.34,0,0,875
122,20200228,0.34,0,0,875
122,20200229,0.34,0,0,875
122,20200301,0.34,0,0,875
122,20200302,0.34,0,0,875
122,20200303,0.34,0,0,875
122,20200304,0.34,0,0,875
122,20200305,0.34,0,0,875
122,20200306,0.34,0,0,875
122,20200307,0.34,0,0,875
122,20200308,0.34,0,0,875
122,20200309,0.34,0,0,875
122,20200310,0.34,0,0,875
122,20200311,0.34,0,0,875
122,20200312,0.34,0,0,875
122,20200313,0.34,0,0,875
122,20200314,0.34,0,0,875
122,20200315,0.34,0,0,875
122,20200316,0.34,0,0,875
122,20200317,0.34,0,0,875
122,20200318,0.34,0,0,875
122,20200319,0.34,0,0,875
122,20200320,0.34,0,0,875
122,20200321,0.34,0,0,875
122,20200322,0.34,0,0,875
122,20200323,0.34,0,0,875
122,20200324,0.34,0,0,875
122,20200325,0.34,0,0,875
122,20200326,0.34,0,0,875
122,20200327,0.34,0,0,875
122,20200328,0.34,0,0,875
122,20200329,0.34,0,0,875
122,20200330,0.34,0,0,875
122,20200331,0.34,0,0,875
122,20200401,0.34,0,0,875
122,20200402,0.34,0,0,875
122,20200403,0.34,0,0,875
122,20200404,0.35,0,0,875
122,20200405,0.34,0,0,875
122,20200406,0.35,0,0,875
122,20200407,0.34,0,0,875
122,20200408,0.34,0,0,875
122,20200409,0.34,0,0,875
122,20200410,0.34,0,0,875
122,20200411,0.34,0,0,875
122,20200412,0.34,0,0,875
122,20200413,0.34,0,0,875
122,20200414,0.34,0,0,875
122,20200415,0.34,0,0,875
122,20200416,0.34,0,0,875
122,20200417,0.34,0,0,875
122,20200418,0.34,0,0,875
122,20200419,0.34,0,0,875
122,20200420,0.34,0,0,875
122,20200421,0.35,0,0,875
122,20200422,0.34,0,0,875
122,20200423,0.34,0,0,875
122,20200424,0.34,0,0,875
122,20200425,0.35,0,0,875
122,20200426,0.35,0,0,875
122,20200427,0.35,0,0,875
122,20200428,0.35,0,0,875
122,20200429,0.35,0,0,875
122,20200430,0.35,0,0,875
122,20200501,0.35,0,0,875
122,20200502,0.35,0,0,875
122,20200503,0.35,0,0,875
122,20200504,0.34,0,0,875
122,20200505,0.34,0,0,875
122,20200506,0.34,0,0,875
122,20200507,0.34,0,0,875
122,20200508,0.34,0,0,875
122,20200509,0.34,0,0,875
122,20200510,0.34,0,0,875
122,20200511,0.34,0,0,875
122,20200512,0.34,0,0,875
122,20200513,0.34,0,0,875
122,20200514,0.34,0,0,875
122,20200515,0.34,0,0,875
122,20200516,0.34,0,0,875
122,20200517,0.34,0,0,875
122,20200518,0.34,0,0,875
122,20200519,0.34,0,0,875
122,20200520,0.34,0,0,875
122,20200521,0.34,0,0,875
122,20200522,0.34,0,0,875
122,20200523,0.34,0,0,875
122,20200524,0.34,0,0,875
122,20200525,0.34,0,0,875
122,20200526,0.34,0,0,875
122,20200527,0.34,0,0,875
122,20200528,0.34,0,0,875
122,20200529,0.34,0,0,875
122,20200530,0.34,0,0,875
122,20200531,0.34,0,0,875
122,20200601,0.34,0,0,875
122,20200602,0.34,0,0,875
122,20200603,0.34,0,0,875
122,20200604,0.34,0,0,875
122,20200605,0.34,0,0,875
122,20200606,0.34,0,0,875
122,20200607,0.34,0,0,875
122,20200608,0.34,0,0,875
122,20200609,0.34,0,0,875
122,20200610,0.34,0,0,875
122,20200611,0.34,0,0,875
122,20200612,0.35,0,0,875
122,20200613,0.34,0,0,875
122,20200614,0.35,0,0,875
122,20200615,0.35,0,0,875
123,20170701,0.18,0,0,875
123,20170702,0.18,0,0,875
123,20170703,0.18,0,0,875
123,20170704,0.18,0,0,875
123,20170705,0.18,0,0,875
123,20170706,0.18,0,0,875
